productInfo_productId,productInfo_productName,productInfo_productDesc,productInfo_companyName,productInfo_productLogo,productInfo_certType,productInfo_cerTypeName,productInfo_fromType,productInfo_fromTypeList,productInfo_fromTypeListName,productInfo_fromTypeStr,productInfo_fromTypeOther,productInfo_appSceneType,productInfo_appSceneTypeOther,productInfo_appSceneTypeList,productInfo_appSceneTypeListName,productInfo_appSceneTypeStr,productInfo_appSceneDetail,productInfo_businessType,productInfo_businessTypeList,productInfo_businessTypeListName,productInfo_businessTypeStr,productInfo_businessTypeOther,productInfo_registerType,productInfo_registerTypeName,productInfo_registerTime,productInfo_outStartTime,productInfo_outEndTime,productInfo_certTime,productInfo_certId,productInfo_certStartTime,productInfo_certEndTime,productInfo_createTime,productInfo_updateTime,productInfo_certNum,productInfo_productOnShelves,productInfo_productOnShelvesTime,productDetail_productId,productDetail_productType,productDetail_productTypeName,productDetail_productTypeOther,productDetail_payType,productDetail_payTypeName,productDetail_datasetFields,productDetail_datasetFieldsList,productDetail_datasetSample,productDetail_datasetSampleList,productDetail_apiUrl,productDetail_apiRequestType,productDetail_apiRequestTypeName,productDetail_apiResponseType,productDetail_apiResponseTypeName,productDetail_apiMarkFile,productDetail_appPayType,productDetail_appPayTypeName,productDetail_serviceType,productDetail_serviceTypeName,productDetail_sumPayTypeName
DC202407082209330470,防勒索安全解决方案,"近年来，数字化时代，基于数据资产的安全风险急剧增加，政府、医疗、制造业等行业持续遭受勒索病毒攻击，导致业务中断、数据无法恢复，给企事业单位造成无法挽回的损失。

勒索病毒肆虐根因分析，虚拟货币：采用虚拟电子货币缴纳赎金，躲避国家监管，难以追踪。暗网平台：可以随意购买病毒工具、代码及服务，形成全球黑色产业。

慧盾创新性的提出了“七分预防，三分治疗”安全理念，以数据安全技术为基础，融合主机安全、网络安全、行为画像、动态欺骗等先进技术，打造终身免疫、主动防御的勒索病毒防御体系，全面守护客户重要数据资产。",慧盾信息安全科技（苏州）股份有限公司,447cf57e541d49b59bfbbf952298fd08,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""5"", ""9"", ""1"", ""2"", ""6"", ""3""]",,"['5', '9', '1', '2', '6', '3']","['公安', '医疗', '金融', '营销', '政务', '能源']",公安、医疗、金融、营销、政务、能源,镜像或主路方式部署大数据核心安全网关，应用服务器和数据库服务器上部署服务器安全软件，服务于政府、公检法司、医疗、金融、制造业等行业。,"[""1"", ""2"", ""3"", ""4""]","['1', '2', '3', '4']","['政府部门', '金融机构', '互联网企业', '其他']","政府部门、金融机构、互联网企业、其他,",,2,已发证,2024-07-08 22:09:33,2024-07-08 22:09:33,2024-07-15 00:00:00,2024-07-15 00:05:28,52731f58d41e4f61904753b3c2dc4fef,2024-07-15 00:05:28,2025-07-15 00:05:28,2024-07-08 22:09:33,2024-07-15 00:05:28,CERT202407150005289780,1,2025-01-07 10:13:08,DC202407082209330470,3,数据服务,,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,数据服务
DC202407082207254050,大数据安全解决方案,随着各行业大数据系统的快速建设，数据泄密、数据篡改和数据损毁等安全事件层出不穷，大数据平台本身的安全成为一个重要而亟待解决的问题。慧盾安全率先推出大数据安全解决方案，从数据的采集、存储、计算、运维、共享全生命周期的角度保护大数据的安全。解决方案广泛应用于政府、公检法司、军队军工、教育、医疗、金融、交通、能源、企业等多个行业。,慧盾信息安全科技（苏州）股份有限公司,06983f6a05844e69947ed1733dd60c91,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""9"", ""1"", ""3"", ""a"", ""6"", ""5""]",,"['9', '1', '3', 'a', '6', '5']","['医疗', '金融', '能源', '教育', '政务', '公安']",医疗、金融、能源、教育、政务、公安,解决方案从数据的采集、存储、计算、运维、共享全生命周期的角度保护大数据的安全广泛应用于政府、公检法司、军队军工、教育、医疗、金融、交通、能源、企业等多个行业。,"[""1"", ""2"", ""3"", ""4""]","['1', '2', '3', '4']","['政府部门', '金融机构', '互联网企业', '其他']","政府部门、金融机构、互联网企业、其他,",,2,已发证,2024-07-08 22:07:25,2024-07-08 22:07:25,2024-07-15 00:00:00,2024-07-15 00:05:18,e9c98471cc5342e19da0c742269ac013,2024-07-15 00:05:18,2025-07-15 00:05:18,2024-07-08 22:07:25,2024-07-15 00:05:18,CERT202407150005182710,1,2025-01-07 10:13:06,DC202407082207254050,3,数据服务,,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,数据服务
DC202407082202379100,机械制造知识资源总库,平台涵盖机械零部件、机械材料、工程机械、重型机械、农业机械、石化机械、环保机械、电力设备、动力机械、智能制造设备、绿色制造等重点研究领域，满足机械制造相关从业人员的知识需求，深入剖析各类机械设备研发过程中涉及的技术难题和基础性、进阶性问题，全方位支撑机械制造企业、相关科研机构技术创新。,同方知网数字出版技术股份有限公司,3ecdfc6878854d02864297ce42e9a132,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""2"", ""3""]",,"['1', '2', '3']","['金融', '营销', '能源']",金融、营销、能源,为机械制造行业量身打造，集专业、丰富、权威的知识资源为一体，提供国内外先进的机械领域相关基础理论、设计研发、生产制造、质量控制、性能试验、运行维护等多维知识，以及相关运营管理、战略情报和相关学科知识。包含科研技术与战略管理两大板块，以知识导航、热词词云、栏目推送、专题页面、整刊阅读等形式，全面服务用户技术创新、战略决策。,"[""1"", ""4"", ""3""]","['1', '4', '3']","['政府部门', '其他', '互联网企业']","政府部门、其他,、互联网企业",,2,已发证,2024-07-08 22:02:37,2024-07-08 22:02:37,2024-07-15 00:00:00,2024-07-15 00:05:07,85c2fb307eb64866abaa9fcaa1cdb56a,2024-07-15 00:05:07,2025-07-15 00:05:07,2024-07-08 22:02:37,2024-07-15 00:05:07,CERT202407150005073550,1,2025-01-07 10:13:03,DC202407082202379100,3,数据服务,,3,数据报告,[],[],,,,,,,,,2,本地化部署,1,数据服务,数据服务
DC202407082136239920,基于AI的公路智能巡检产品,轻量化车载AI智能巡检采集系统以车载边缘计算终端为核心，内置AI视觉感知引擎，辅以智慧中台及养护巡检管理平台，端-边-云三方协同，提供道路病害及交通设施的自动化识别、采集、上传，实现道路病害和道路资产的可视化、数字化管理。产品可覆盖高速公路、国省干线、市政道路及农村公路等沥青路面、水泥路面多应用场景，可有效降低巡检成本和风险、提高巡检效率和品质，助力养护决策，推动道路巡检全要素、全周期数智化升级。,华设设计集团股份有限公司,253b99b201744f62bea4702f906828ed,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""2"", ""1"", ""3"", ""6""]",,"['2', '1', '3', '6']","['营销', '金融', '能源', '政务']",营销、金融、能源、政务,"1.资产数字化：公路资产数字化采集


2.AI智能巡检：通过机器视觉学习和AI技术实现道路病害智能巡检


3.公路养护评定：通过双目视觉三维重建技术实现公路病害尺寸标定


4.养护智能管理：构建信息化系统平台，实现公路建管养运业务一体化管理","[""1"", ""2"", ""3"", ""4""]","['1', '2', '3', '4']","['政府部门', '金融机构', '互联网企业', '其他']","政府部门、金融机构、互联网企业、其他,",,2,已发证,2024-07-08 21:36:23,2024-07-08 21:36:23,2024-07-15 00:00:00,2024-07-15 00:04:44,8e75798e1a1b4d7998d6ac040de1d45b,2024-07-15 00:04:44,2025-07-15 00:04:44,2024-07-08 21:36:23,2024-07-15 00:04:44,CERT202407150004446190,1,2025-01-07 10:12:57,DC202407082136239920,4,其他,面议,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,面议
DC202407081448224980,数据安全流通解决方案,无,北京百度网讯科技有限公司,4baa0977aff742ec80a832a8845f93ba,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""6"", ""a"", ""9""]",,"['1', '6', 'a', '9']","['金融', '政务', '教育', '医疗']",金融、政务、教育、医疗,"适用场景1——内部数据安全可信共享

不改变数据所有权、打破壁垒，满足在安全合规条件下的数据共享交换。

适用场景2——跨机构数据价值释放

安全融合多方数据，打破数据孤岛，释放数据价值，助力业务创新。

针对数据流通和隐私保护提供多种方案，灵活满足不同业务场景需求","[""2"", ""3"", ""4"", ""1""]","['2', '3', '4', '1']","['金融机构', '互联网企业', '其他', '政府部门']","金融机构、互联网企业、其他,、政府部门",,2,已发证,2024-07-08 14:48:22,2024-07-08 14:48:22,2024-07-15 00:00:00,2024-07-15 00:03:26,e3e2b51cad5f49bea3ae631e2b8fd50a,2024-07-15 00:03:26,2025-07-15 00:03:26,2024-07-08 14:48:22,2024-07-15 00:03:26,CERT202407150003265470,1,2025-01-07 10:12:36,DC202407081448224980,3,数据服务,,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,数据服务
DC202407080023579240,接口安全管理,"流量采集：流量采集、重组、数据包过滤持久化存储和索引与安全分析。


流量监控：监控邮件、http(s)、samba、ftp(s)等数据传输协议。


安全分析：外部网络攻击流量分析、内部风险监测对外开放共享风险监测。


接口识别及管理：支持多种接口类型识别，支持对外开放规则定义，可预警安全事件及敏感数据。",重庆数达信息安全科技有限公司,edf1197491f448debf4da72fc7bd7c07,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""2""]",,"['1', '2']","['金融', '营销']",金融、营销,"监测数据开放共享接口中的敏感数据，发现其中存在的数据安全风险。


缺少数据接口监测手段：对外开放共享接口数量繁多，缺乏统一管理手段。


敏感信息传输监测手段不足：缺少对接口中敏感数据传输情况的监测能力。无法透视、监测传输内容。","[""1"", ""2"", ""3"", ""4""]","['1', '2', '3', '4']","['政府部门', '金融机构', '互联网企业', '其他']","政府部门、金融机构、互联网企业、其他,",,2,已发证,2024-07-08 00:23:57,2024-07-08 00:23:57,2024-07-15 00:00:00,2024-07-15 00:03:00,a0fa47a99f574ac0ad2bf6a9ef1ec018,2024-07-15 00:03:00,2025-07-15 00:03:00,2024-07-08 00:23:57,2024-07-15 00:03:00,CERT202407150003008410,1,2025-01-07 10:12:33,DC202407080023579240,4,其他,面议,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,面议
DC202407080022138580,数据水印与分发平台,"数据源管理：对数据源进行配置和管理，可进行连通性检查、获取表结构信息和检查权限等。


数据浏览：对数据源的基本情况进行查询。


数据范围：配置需要迁移并添加水印标记的数据范围（表、列）、数据量等。


水印管理：配置水印标记和使用人的身份对应关系。


水印任务：对水印任务的抽取和装载参数进行设置，以及进行水印流程的选择等。


水印对比：对水印前后的数据进行多角度分析对比，检查水印任务运行完整性。",重庆数达信息安全科技有限公司,14cc8048669c4f0e8170507d824f09a6,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""2""]",,"['1', '2']","['金融', '营销']",金融、营销,"规范数据分发流程管理：采用三权分立的设计原则，结合企业内部人员数据外发的流程进行有效管理。

实现数据快速溯源：在数据流动时通过植入数据特征指纹，实现数据版权保护和快速溯源。","[""1"", ""2"", ""3"", ""4""]","['1', '2', '3', '4']","['政府部门', '金融机构', '互联网企业', '其他']","政府部门、金融机构、互联网企业、其他,",,2,已发证,2024-07-08 00:22:13,2024-07-08 00:22:13,2024-07-15 00:00:00,2024-07-15 00:00:00,2b0c330ea48349539214c5e1cc0f5770,2024-07-15 00:00:00,2025-07-15 00:00:00,2024-07-08 00:22:13,2024-07-15 00:00:00,CERT202407150000000100,1,2025-01-07 10:12:30,DC202407080022138580,4,其他,面议,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,面议
DC202407072226291320,数据透明加密,"敏感字段加密：用户可以根据实际需求选择对敏感的字段进行加密。即使数据库文件被非法复制或者存储文件丢失，也不会导致真实敏感数据的泄露。


密文索引：基于国内最早的密文索引专利技术，避免了全表解密，把敏感字段的加密对数据库访问性能造成的损失降到和加密前没有明显区别。


增强访问控制：控制加解密的密钥权限，经过DBA和安全管理员联合授权的用户才能以明文的形式看到加密后的数据，降低DBA权限过高造成的泄密风险。


多因子认证：为弥补数据缺省的账号口令认证方式安全性较低的缺点，本系统实现了基于IP、应用程序、时间等多种要素的权限认证。


密钥管理：采用多级、混合的密钥管理方案，每个字段一个或多个工作密钥，可以定期轮换。主密钥保护工作密钥。


增强审计：系统设置审计管理员，监视安全管理员的行为。同时，系统对安全管理员的操作进行审计。",重庆数达信息安全科技有限公司,8ad7f115c6eb44419b9163b82f4d9ff1,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""2""]",,"['1', '2']","['金融', '营销']",金融、营销,"规避存储介质泄密风险：敏感数据以密文的形式存储，这样能保证即使在存储介质被窃取,或数据文件被非法复制的情况下，敏感数据仍是安全的。

规避DBA密码泄露导致的泄密风险：通过密码技术实现三权分立,避免DBA密码泄漏带来的批量数据泄漏风险。","[""1"", ""3"", ""4"", ""2""]","['1', '3', '4', '2']","['政府部门', '互联网企业', '其他', '金融机构']","政府部门、互联网企业、其他,、金融机构",,2,已发证,2024-07-07 22:26:29,2024-07-07 22:26:29,2024-07-14 00:00:00,2024-07-14 00:08:21,3a45f11407a649cbbb36aa569736c7e9,2024-07-14 00:08:21,2025-07-14 00:08:21,2024-07-07 22:26:29,2024-07-14 00:08:21,CERT202407140008215530,1,2025-01-07 10:12:25,DC202407072226291320,4,其他,面议,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,面议
DC202407072225248460,数据边界隔离,"屏蔽直接访问数据库的通道：数据库防火墙部署于数据库服务和应用服务之间，屏蔽直接访问数据库的通道。


多因子认证：基于IP地址、MAC地址、用户、应用程序、时间等多种方式对访问者进行身份认证。


敏感数据发现：对数据库进行敏感数据扫描，发现敏感数据存放位置，结合访问控制策略，实现安全精细化管控。


攻击检测和保护：实时检测和阻止用户对数据库进行的SQL注入和缓冲区溢出等攻击行为，及时报警。


异常行为管控：对数据库各类用户的行为进行严格的监控和管理，及时阻断未经授权的数据库操作。


虚拟补丁：通过内置的数据库漏洞特征库，防止已知漏洞被扫描和利用，有效降低数据库被0day攻击的风险。",重庆数达信息安全科技有限公司,7245967386e04fb985ae1fdd8256a10b,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""2""]",,"['1', '2']","['金融', '营销']",金融、营销,"建立数据安全边界：通过数据边界隔离系统，实现数据的边界。

数据攻击保护：通过内置的数据库漏洞特征库，防止已知漏洞被扫描和利用，有效降低数据库被攻击的风险。","[""1"", ""2"", ""3"", ""4""]","['1', '2', '3', '4']","['政府部门', '金融机构', '互联网企业', '其他']","政府部门、金融机构、互联网企业、其他,",,2,已发证,2024-07-07 22:25:24,2024-07-07 22:25:24,2024-07-14 00:00:00,2024-07-14 00:08:10,2f082a31601f42a6901ecf2c9bafeefc,2024-07-14 00:08:10,2025-07-14 00:08:10,2024-07-07 22:25:24,2024-07-14 00:08:10,CERT202407140008100570,1,2025-01-07 10:12:22,DC202407072225248460,4,其他,面议,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,面议
DC202407072222098000,数据脱敏管理,"数据抽取：面向所有数据库应用环境提供通用模式的数据处理接口。针对部分数据库应用环境提供了基于极速模式的数据处理接口。


数据发现：采用预读取的形式将数据库的结构信息缓存在本地，减少对数据库的并发查询性能消耗。


数据脱敏：坚持在脱敏过程中数据不落地的原则，提高整个数据使用链条的安全防护等级。


数据对比：对脱敏后的数据库结构、数据对象、表数量、表内数据量等角度对脱敏任务进行分析对比。


数据定级与梳理：提供高敏感度、中敏感度、低敏感度三个等级。根据敏感数据定级，进行分级分类梳理。


脱敏审批：帮助用户完成跨越多个部门的数据使用申请、脱敏方案审核、脱敏任务审核、数据分发操作。


隔离（多租户）管理：将数据源和用户进行绑定，绑定后，用户才能对数据源进行脱敏业务操作。


集群部署：能够充分利用多台硬件设备的计算能力，有效的提升超量数据分发时的脱敏效率。
",重庆数达信息安全科技有限公司,334ac137dc9341ae8cf37e8f8e869cb6,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""2""]",,"['1', '2']","['金融', '营销']",金融、营销,"生成安全的仿真数据，构建安全开发测试环境。

在数据使用过程中对核心数据和重要数据进行脱敏保护，生成仿真数据，供开发测试使用。","[""1"", ""2"", ""3"", ""4""]","['1', '2', '3', '4']","['政府部门', '金融机构', '互联网企业', '其他']","政府部门、金融机构、互联网企业、其他,",,2,已发证,2024-07-07 22:22:09,2024-07-07 22:22:09,2024-07-14 00:00:00,2024-07-14 00:07:58,02fbf2d1ee404d118b79b8e7a0ef0cd2,2024-07-14 00:07:58,2025-07-14 00:07:58,2024-07-07 22:22:09,2024-07-14 00:07:58,CERT202407140007589340,1,2025-01-07 10:12:19,DC202407072222098000,4,其他,面议,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,面议
DC202407072221077290,数据访问行为审计,"引擎管理：实现被审计的数据库综合管理，包括策略设置、可信访问及审计结果处理等。


敏感发现：对数据库进行敏感数据扫描，发现敏感数据存放位置，同时将敏感的表和列推送至策略库，实现快速制定敏感数据的审计策略。


集群部署：真正的数据库审计集群，支持横向扩展解析节点和存储节点，并通过可视化方式进行管控。满足海量数据请求的数据操作审计需要。


风险告警：为避免告警过多带来的难以处置的问题，平台对相同的规则进行告警日志汇总显示。并可根据所配置告警方式进行实时告警。


策略配置：支持自定义策略、异常访问、SQL攻击、超级白名单、全局对象、智能翻译等策略设置，满足组织在不同场景下的策略配置。


报表管理：可通过设置检索条件对平台审计到的数据日志进行实时统计分析。


用户行为轨迹分析：以曲线连接多点的形式展示用户的访问来源、目标、操作的轨迹，轨迹定位到具体日志信息。


漏洞扫描：对数据库认证方式、系统配置、授权管理、漏洞以及弱口令等进行扫描，发现风险点并给出合理化建议，提升数据库整体安全管控能力。",重庆数达信息安全科技有限公司,ad3d1d8326024d4db25bcbf8a5800155,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""2""]",,"['1', '2']","['金融', '营销']",金融、营销,"数据访问行为记录：可视化数据库资产访问和风险情况，提升数据安全治理的能力。


事件追溯：安全事件追溯，对事件进行回放、追踪、追责、定责。


风险访问预警：发现风险访问、SQL攻击等非法访问数据行为，并及时告警。","[""4"", ""2"", ""3"", ""1""]","['4', '2', '3', '1']","['其他', '金融机构', '互联网企业', '政府部门']","其他,、金融机构、互联网企业、政府部门",,2,已发证,2024-07-07 22:21:07,2024-07-07 22:21:07,2024-07-14 00:00:00,2024-07-14 00:07:48,0a5864de802c4c34998b2597b20ea112,2024-07-14 00:07:48,2025-07-14 00:07:48,2024-07-07 22:21:07,2024-07-14 00:07:48,CERT202407140007481990,1,2025-01-07 10:12:15,DC202407072221077290,4,其他,面议,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,面议
DC202407072219135640,数据安全应急演练,"演练环境：实现应急演练环境的模拟和搭建，含服务器、数据库、WEB应用等。


演练脚本：系统内置各类数据安全应急演练所需的脚本，用于执行应急演练人员时模拟攻击方操作。


数安能力：集成数据安全应急演练需要的产品能力，如数据库审计、防火墙、加密、接口安全管理等。


演练场景：提供应急演练场景设置，每个场景模拟一个数据安全事件。不同的场景适配不同的应急响应级别。


演练流程：提供标准化的应急演练流程，含演练启动、事件模拟、演练执行、演练总结等各部分。


演练报告：根据应急演练的过程记录，形成演练报告，并给出演练分析，用于演练总结及改进。",重庆数达信息安全科技有限公司,6625c21978c54275b31ffdcbc9e398f5,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""2""]",,"['1', '2']","['金融', '营销']",金融、营销,"提高企业应急演练实战化、可视化和常态化的能力。


应急演练实战化：通过模拟数据安全事件以及发生安全事件时的反应，均进行实战化实操，可以有效验证应急演练效果。


应急演练可视化：应急演练过程可在线查看，可根据需要保存相应的过程截图，以备查验。


应急演练常态化：通过系统可便捷搭建应急演练环境并开启演练过程，为此可常态开展应急演练，提升人员的应急处置能力。","[""1"", ""2"", ""3"", ""4""]","['1', '2', '3', '4']","['政府部门', '金融机构', '互联网企业', '其他']","政府部门、金融机构、互联网企业、其他,",,2,已发证,2024-07-07 22:19:13,2024-07-07 22:19:13,2024-07-14 00:00:00,2024-07-14 00:07:37,edaf6f36376d47c28779c4309797e44e,2024-07-14 00:07:37,2025-07-14 00:07:37,2024-07-07 22:19:13,2024-07-14 00:07:37,CERT202407140007376210,1,2025-01-07 10:12:12,DC202407072219135640,4,其他,面议,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,面议
DC202407072217232020,数安态势感知,"接入集管：开放与第三方产品的安全对接模式；支持单点登录，统一配置，集中策略下发。

资产梳理：数据资产发现、敏感数据发现、资产分级分类。

数据流向：监控每一条数据信息从采集，存储，治理，使用，销毁全生命的流动和调用。

用户行为：全场景用户行为分析，通过用户，操作行为，详细操作命令等，展现用户对数据的访问。

风险预警：平台汇总接入日志，提取5W1H6个要素，发现数据在被使用过程中的各类风险。

事后溯源：平台可根据泄漏数据信息进行数据溯源，做到事后准确溯源取证，追溯责任人。

态势上报：针对各行业数据安全风险事件、新增资产情况等进行数据上报。

大屏指挥中心：对全场景各节点进行实时监测，并支持多种图表的威胁告警方式，让威胁一目了然。",重庆数达信息安全科技有限公司,9f630e33fc544eb0a10861fb5d3abdf7,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""2"", ""1""]",,"['2', '1']","['营销', '金融']",营销、金融,"数安态势整体视图：安全建设点状加固，互不相通；未覆盖面未知，残留死角未知。

数据流动风险感知：忽视流动性风险，易造成失控；检测手段缺乏，检测困难。

数据分布风险：数据家底不清，数据分布失控；难以追踪非法复制、落地存储。

行为累积性风险：数据沉淀检测困难；卧底攻击检测困难；协同攻击检测困难。

数据安全溯源：数据访问日志分散存储，综合检索困难；事件之间缺乏关联分析。","[""3"", ""4"", ""2"", ""1""]","['3', '4', '2', '1']","['互联网企业', '其他', '金融机构', '政府部门']","互联网企业、其他,、金融机构、政府部门",,2,已发证,2024-07-07 22:17:23,2024-07-07 22:17:23,2024-07-14 00:00:00,2024-07-14 00:07:26,41dba71814fd4b7badfca7abc8969d42,2024-07-14 00:07:26,2025-07-14 00:07:26,2024-07-07 22:17:23,2024-07-14 00:07:26,CERT202407140007267780,1,2025-01-07 10:12:09,DC202407072217232020,4,其他,面议,1,脱敏数据集,[],[],,,,,,,,,1,SAAS,1,数据服务,面议
DC202407071934181520,数据资产管理,"资产概览：资产统计、资产变化趋势、涉敏资产变化、资产归属分布等多维内容，通过可视化手段进行直观地展示重要数据和核心数据。

资产发现：通过流量解析、主动扫描和手动添加的组合发现方式，同时可满足多种资产发现场景，简化传统的资产录入流程，提高效率。

资产认领：针对传统方式下资产权属混乱的现状，对资产所有者进行权责归属确定，实现产确权管理。

资产台账：资产清单、分类分级、资产归属、重要数据、核心数据五个维度展示资产台账，为决策支持、离线查看、分析汇报等提供基础数据。

资产分析：对数据资产进行多维度的联合解读，实现对数据资产动态分布变化、不同维度关联变化的监管。

规则管理：系统提供对核心数据识别规则，重要数据识别规则和分类分级标准的管理功能，支持自定义扩展，满足对数据灵活识别和各行业的需求。",重庆数达信息安全科技有限公司,e83d8983875a4171b78f03e1dd1cf0fc,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""1"", ""2""]",,"['1', '2']","['金融', '营销']",金融、营销,"针对企业的数据，尤其是重要数据和核心数据进行识别和登记，掌握数据家底，并实现数据的上报。

数据资产可视化：将数据资产的分布情况可视化展现，打破数据存储系统黑匣子的局限。

资产的备案登记及上报：可生成核心数据和重要数据的目录，形成核心数据和重要数据备案登记表，并实现数据资产上报。","[""2"", ""3"", ""4"", ""1""]","['2', '3', '4', '1']","['金融机构', '互联网企业', '其他', '政府部门']","金融机构、互联网企业、其他,、政府部门",,2,已发证,2024-07-07 19:34:18,2024-07-07 19:34:18,2024-07-14 00:00:00,2024-07-14 00:07:15,f09467b102a64c8a97cae0d68a862775,2024-07-14 00:07:15,2025-07-14 00:07:15,2024-07-07 19:34:18,2024-07-14 00:07:15,CERT202407140007152570,1,2025-01-07 10:12:06,DC202407071934181520,3,数据服务,,3,数据报告,[],[],,,,,,,,,1,SAAS,1,数据服务,数据服务
DC202407071844590150,数咖产品,数咖围绕品牌运营与营销，帮助企业和品牌及时了解品牌、产品、服务的在社交媒体上的传播情况及口碑评价，开展商业资讯挖掘与分析，为企业和品牌发展提供助力。,上海蜜度科技股份有限公司,37b5148ab5f34cbbb2dbefaf5d03eb8e,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""2"", ""1""]",,"['2', '1']","['营销', '金融']",营销、金融,"品牌洞察：创建品牌独立数据库，实现高效检索，帮助企业了解在互联网上的品牌价值传播趋势，为品牌发展助力。


口碑洞察：支持社媒/电商/点评/投诉等多来源数据，深度洞察消费者需求，支持标签分类，便于及时采取相应整改措施，更好地优化品牌、产品与服务。

     

行业洞察与热点：实时获取行业动态及热点信息，以宏观视角呈现行业级数据，树立品牌建设风向标。

     

竞争雷达：同一时间段内，单一主题数据呈现多主题数据对比，高效对比数据差异，挖掘未来产品提升方向。

     

BGC洞察：支持7大平台多维度数据对比，包括自身和竞品官方账号的运营情况或内容活动运营效果情况，减少跨平台应用繁琐性。


热搜洞察：捕捉全网热点资讯，为品牌企业了解传播热点，跟进热点相关的事件提供数据支持","[""2"", ""3"", ""4""]","['2', '3', '4']","['金融机构', '互联网企业', '其他']","金融机构、互联网企业、其他,",,2,已发证,2024-07-07 18:44:59,2024-07-07 18:44:59,2024-07-14 00:00:00,2024-07-14 00:06:31,690a17f0cb6e44d28447bff6720f6ce4,2024-07-14 00:06:31,2025-07-14 00:06:31,2024-07-07 18:44:59,2024-07-14 00:06:31,CERT202407140006319360,1,2025-01-07 10:11:55,DC202407071844590150,1,数据产品,,2,API接口,[],[],,,,,,,,,1,SAAS,1,数据服务,API接口
DC202407071830045850,蜜小豆产品,蜜小豆以多模态融合生成技术为核心，以大模型为基础，结合MiduNLP、MiduCMR、MiduCV等自主研发引擎，可根据用户提交的主题文本或自拍照智能生成新的图像作品。蜜小豆，采用蜜度自研多模态、多语言能力引擎，基于超大规模中文语料库训练中国元素的语言理解模型，一定程度上消融了AI对中国语言的理解壁垒；同时通过对海量精选的中国文化相关的图片进行训练，结合AI写诗、配乐等功能，完成从文本描述到图像输出再到视频输出的演进，最终呈现丰富的多模态生成应用。,上海蜜度科技股份有限公司,9ee1b2aea36b494aa0bc56dc54b4d870,1,数据资源持有权,"[""b""]",['b'],['其他'],"其他,自研",自研,"[""6"", ""2"", ""1"", ""5"", ""a""]",,"['6', '2', '1', '5', 'a']","['政务', '营销', '金融', '公安', '教育']",政务、营销、金融、公安、教育,"AI绘画：通过AI技术，根据主题文本生成图像作品，采用区块链技术将用户与蜜小豆的联名作品生成数字藏品，实现版权保护。

AI风格迁移：根据用户上传的图片，进行风格迁移，生成新图像作品。

AI图像修复：对照片进行调色、合成、明暗修改、彩度和色度的修改、添加特殊效果、编辑、修复等。

AI图像超分：由低分辨率图像或图像序列恢复出高分辨率图像。

AI图像增强：增强图像中的有用信息，用于改善图像的视觉效果，加强图像识别效果，满足某些特殊分析的需要。","[""1"", ""2"", ""3"", ""4""]","['1', '2', '3', '4']","['政府部门', '金融机构', '互联网企业', '其他']","政府部门、金融机构、互联网企业、其他,",,2,已发证,2024-07-07 18:30:04,2024-07-07 18:30:04,2024-07-14 00:00:00,2024-07-14 00:05:26,296981677d8d4af0bc88ec7470074de6,2024-07-14 00:05:26,2025-07-14 00:05:26,2024-07-07 18:30:04,2024-07-14 00:05:26,CERT202407140005263300,1,2025-01-07 10:11:38,DC202407071830045850,1,数据产品,,2,API接口,[],[],,,,,,,,,1,SAAS,1,数据服务,API接口
